work_key,corpus_class,corpus_source,openalex_id,title,year,doi,openalex_type,source_link,institutions,abstract,discovery_source,discovery_channel,cited_by_count,confidence_tier,repo_id,repo_handle,pdf_url,manual_flag
doi:10.22541/essoar.175408228.87136314/v1,article,hc_publications,https://openalex.org/W4412833453,Dependence of Boundary Layer Variability and HRRRv4 Model Performance on Cloudiness Over a Mid-latitude Heterogeneous Land Surface: Results from CHEESEHEAD19,2025.0,10.22541/essoar.175408228.87136314/v1,preprint,https://essopenarchive.org/doi/pdf/10.22541/essoar.175408228.87136314,NOAA Physical Sciences Laboratory; Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; National Oceanic and Atmospheric Administration; NOAA Earth System Research Laboratory,"The Chequamegon Heterogeneous Ecosystem Energy-Balance Study Enabled by a High-Density Extensive Array of Detectors in 2019 (CHEESEHEAD19) aimed to assess impacts land surface heterogeneity on the planetary boundary layer (PBL). This study investigates how stability and fluxes from passive active ground-based instruments deployed during CHEESEHEAD19 vary across cloud conditions. Ceilometer observations three locations identify periods clear skies, fog, broken overcast clouds at different altitudes. We also evaluate PBL-related forecast skill High-Resolution Rapid Refresh model version 4 (HRRRv4) within domain. Regardless time day, increasing lower tropospheric favors more low-level with enhanced liquid water path. These forested mid-latitude continental region contribute evidence that PBL capping inversion strength is key factor controlling low climate regimes. At night, occur reduced PBL, consistent an longwave radiative effect stronger mixing. During daytime, exert 2-5 times greater sub-mesoscale flux variability 1.5-3 turbulent than clouds. results offer quantitative benchmarks for understanding shallow cumulus modulate surface-atmosphere coupling sub-10 km scales. HRRRv4 radiation biases suggest too little low- mid-level cloudiness, it produces excessive daytime latent heat partially offset suppressed sensible flux. Our findings underscore importance characterization land-atmosphere interactions variability.",channel_b:B2:CHEESEHEAD+Doppler lidar,channel_b,0.0,medium,,,,
doi:10.1117/12.3072756,article,hc_publications,https://openalex.org/W4413267169,Detector performance of the spaceborne Doppler wind LiDARaboard the Aeolus satellite,2025.0,10.1117/12.3072756,article,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13699/136994V/Detector-performance-of-the-spaceborne-Doppler-wind-LiDARaboard-the-Aeolus/10.1117/12.3072756.pdf,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR); European Space Research and Technology Centre; Airbus (France); Teledyne e2v (United Kingdom); European Space Agency,"The European Space Agency’s Aeolus mission (2018–2023) was the first to provide global wind measurements in nearreal time using spaceborne Doppler lidar. Its instrument, Atmospheric Laser Instrument (ALADIN), significantly advanced weather forecasting and atmospheric research. A persistent challenge during presence of hot pixels on ALADIN’s CCD detectors, which caused dark current anomalies compromised data quality. These effects, often observed as random telegraph signals (RTS) abrupt shifts median levels, required rigorous correction strategies. To address these issues, up eight calibrations were performed daily, resulting an extensive dataset used identify, monitor, statistically characterize pixel behavior throughout mission. This study presents a comprehensive analysis pixels, including new insights into correlation between RTS transition rates amplitudes, activation energies rates. analyses not only improved accuracy products reprocessing but also deepened understanding detector space environments. Dedicated end-of-life tests 2023 further clarified temperature dependence currents origins pixels. results have direct implications for future lidar missions such EarthCARE Aeolus-2, well other satellite systems employing CCD-based sensors.",channel_b:B2:SCALES+Doppler lidar,channel_b,1.0,high,,,,
doi:10.31083/jeems42402,article,hc_publications,https://openalex.org/W7117813958,Digital Balance: Exploring the Nexus Between Remote Employee Well-Being and Productivity in East European Workforces,2025.0,10.31083/jeems42402,article,https://storage.imrpress.com/IMR/2003783656678723600/application/1862-0019-30-4-42402.pdf,Beykent University; Doğuş University,"The findings demonstrate that digital work intensity creates significant challenges for remote employees’ well-being, with daily working hours and screen time emerging as primary predictors of increased stress reduced work-life balance satisfaction. Physical health behaviors, particularly physical activity adequate sleep, serve protective factors improve well-being enhance productivity beyond the effects patterns alone. Work-life satisfaction acts a critical mediating pathway, explaining approximately one-third relationship between demands outcomes. importance sustaining becomes more pronounced under high demand conditions, suggesting employee support crucial during periods intensification. Three distinct worker profiles were identified: “Balanced Performers,” who maintained sustainable practices productivity; “Digital Immersers,” worked extensively but showed moderate performance; “Struggling Remotes,” experienced lower productivity. These highlight balancing behaviors boundaries to sustain both performance in environments.",channel_b:B2:SCALES+remote profiler,channel_b,0.0,medium,,,,
doi:10.3390/atmos16020188,article,hc_publications,https://openalex.org/W4407256441,Dissipation Scaling with a Variable Cϵ Coefficient in the Stable Atmospheric Boundary Layer,2025.0,10.3390/atmos16020188,article,https://www.mdpi.com/2073-4433/16/2/188/pdf?version=1738918978,Institute of Geophysics Polish Academy of Sciences; University of Warsaw,"This work concerns the Taylor formula for turbulence kinetic energy dissipation rate in stable atmospheric boundary layer. The relates to statistics at large scales, namely, and integral length scale. In parameterization schemes turbulence, it is usually assumed that coefficient Cϵ constant. However, a series of recent theoretical works laboratory experiments showed depends on local Reynolds number. We calculate statistics, including rate, standard deviation fluctuating velocities using observational data from MOSAiC (Multidisciplinary drifting Observatory Study Arctic Climate) expedition. show varies considerably function number, however, functional form this dependency stably stratified layer different than previous studies.",channel_b:B2:SCALES+Doppler lidar,channel_b,2.0,high,,,,
doi:10.1007/s10546-025-00948-3,article,hc_publications,https://openalex.org/W4416839384,Doppler Lidar Observations of Urban Boundary Layer Response to the 8 April 2024 Total Solar Eclipse in Montreal,2025.0,10.1007/s10546-025-00948-3,article,https://doi.org/10.1007/s10546-025-00948-3,McGill University,,channel_b:B2:SCALES+Doppler lidar,channel_b,1.0,high,,,https://link.springer.com/content/pdf/10.1007/s10546-025-00948-3.pdf,
doi:10.5194/wes-2025-79,article,hc_publications,https://openalex.org/W4413288198,Emerging mobile lidar technology to study boundary-layer winds influenced by operating turbines,2025.0,10.5194/wes-2025-79,article,https://wes.copernicus.org/preprints/wes-2025-79/wes-2025-79.pdf,"Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; NOAA Chemical Sciences Laboratory; University of Maryland, College Park; National Laboratory of the Rockies","Abstract. The development of a microjoule-class pulsed Doppler lidar and deployment this compact system on mobile platforms such as aircraft, ships, or trucks has opened new opportunity to characterize the dynamics complex mesoscale wind flows. PickUp-based Mobile Atmospheric Sounder (PUMAS) truck-based was recently used during American Wake Experiment (AWAKEN) assess general structure boundary-layer turbulence around turbines in central Oklahoma. Wind speed profiles averaged over PUMAS transects influenced by operating (waked flow) show 1–2 m s-1 reduction compared mean undisturbed (free profiles. Spatial variability observed time-height cross sections at different distances from turbines. speeds were about 9–12 6 km distance 5–7 near dataset AWAKEN demonstrated capability document spatial flows obtain quantitative estimates waked flow. high-frequency, simultaneous measurements horizontal vertical winds provide approach for characterizing dynamic processes critical farm wake analyses.",channel_b:B2:PECAN+Doppler lidar,channel_b,0.0,high,,,,
doi:10.1029/2025jh000652,article,hc_publications,https://openalex.org/W4413997195,Exploring the Level of Organization of Turbulent Coherent Structures in the Atmospheric Surface Layer Through Supervised Classification of Doppler Lidar Observations,2025.0,10.1029/2025jh000652,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2025JH000652,Laboratoire de Physico-Chimie de l'Atmosphère; Russian Academy of Sciences; Institute of Numerical Mathematics,"Abstract Coherent structures such as streaks are essential components of the surface layer dynamics, impacting turbulent fluxes and pollutants' dispersion. These can be observed using horizontal scans from a Doppler lidar after extracting component radial wind. Almost 40,000 this type were recorded in Dunkerque (French coast on North Sea) for 13 months, June 2021 to July 2022. An automated classification method was developed detect two levels streak coherence that identified by eye images, called organized disorganized streaks. For each image, set textural numerical features generated, which reduced data dimensionality allowed proceed with training only 400 images. Four supervised learning algorithms trained, Quadratic discriminant analysis provided lowest error, estimated at 5.2% block cross‐validation method. The algorithm detected 61% successfully distinguished types While wind direction (offshore or onshore) had no direct impact, minimum level mechanical turbulence required allow form (wind speed friction velocity ) streaks' increases when atmosphere becomes convective (upward heat flux ). organization thus answers atmospheric stability opposite ways mixed above depends seasonality.",channel_b:B2:SCALES+Doppler lidar,channel_b,1.0,high,,,,
doi:10.1029/2024jd043059,article,hc_publications,https://openalex.org/W4411457202,Exposing Process‐Level Biases in a Global Cloud Permitting Model With ARM Observations,2025.0,10.1029/2024jd043059,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD043059,Lawrence Livermore National Laboratory; NSF National Center for Atmospheric Research; Pacific Northwest National Laboratory,"Abstract The emergence of global convective‐permitting models (GCPMs) represents a significant advancement in climate modeling, offering improved representation deep convection and complex precipitation patterns. In this study, we evaluate the performance Simple Cloud‐Resolving E3SM Atmosphere Model (SCREAM) using its doubly periodic configuration (DP‐SCREAM) against large eddy simulations modern observational data sets from Atmospheric Radiation Measurement program. We introduce several new transitional cloud regime cases, such as transition shallow to stratocumulus cumulus, well cold‐air outbreak scenarios. results reveal both strengths limitations SCREAM, particularly accurate simulation transitions midlevel convection, with varying degrees sensitivity horizontal vertical resolution. Despite improvements at higher resolutions, key biases remain, including abrupt lack congestus clouds. These findings underscore need for further refinement turbulence parameterizations grid resolution GCPMs.",channel_b:B2:LAFE+Doppler lidar,channel_b,5.0,high,,,,
doi:10.22541/essoar.174547923.31206306/v1,article,hc_publications,https://openalex.org/W4409778666,Fusing Machine Learning and Doppler Lidar Data for Convective Boundary Layer Height Prediction,2025.0,10.22541/essoar.174547923.31206306/v1,preprint,https://essopenarchive.org/doi/pdf/10.22541/essoar.174547923.31206306/v1,Stony Brook University; NOAA Atlantic Oceanographic and Meteorological Laboratories; Brookhaven National Laboratory; NSF National Center for Atmospheric Research; National Oceanic and Atmospheric Administration; University of Hawaiʻi at Mānoa; University of Hawaii System,"The convective boundary layer height (CBLH) is a crucial variable that needs to be parameterized within the planetary (PBL) scheme in models; however, significant discrepancies persist between model-derived and instrument-observed CBLH values. This study introduces model developed using an adaptive AutoML framework estimate CBLH. leverages key inputs—surface sensible latent heat fluxes, sunrise sunset times, time-specific variables. At Atmospheric Radiation Measurement Southern Great Plains C1 site, demonstrates strong performance (R² &gt; 0.84, MAE &lt; 0.21 km) exhibits good generalization across other four supplemental sites (R²: 0.7–0.8, MAE: 0.2–0.25 km). While different machine learning models yield comparable results, relative importance of input parameters varies. XGBoost outperforms neural networks at midday, when surface fluxes PBL-top entrainment are key, likely due its emphasis on LTS, enhancing midday accuracy.",channel_b:B2:PBLTops+Doppler lidar,channel_b,0.0,high,,,,
doi:10.1101/2025.11.17.25340377,article,hc_publications,https://openalex.org/W4416544032,"Geoepidemiology of COVID-19 hospitalisations and severity: impact of social deprivation and remote areas, in the south-eastern Region, France",2025.0,10.1101/2025.11.17.25340377,preprint,https://www.medrxiv.org/content/medrxiv/early/2025/11/22/2025.11.17.25340377.full.pdf,"Inserm; Aix-Marseille Université; Economic & Social Sciences, Health Systems & Medical Informatics; Institut de Recherche pour le Développement; Agence Régionale de Santé Ile-de-France; Santé Publique France","Abstract Background Since the onset of COVID 19 pandemic, multiple individual-level factors, including socioeconomic determinants have been associated with infection risk and disease severity. However, public health policies implemented at national level did not consider social territorial community levels. In collaboration Regional Health Agency Provence-Alpes-Côte d’Azur (PACA) in France, we analysed COVID-19 hospitalisations together incidence testing data, a fine geographical scale, order to contextualise epidemic, assess impact area-level demographic characteristics on Methods We conducted scale ecological study hospitalisation rates PACA region, during second third epidemic waves (September 2020-June 2021). French census areas (IRIS), smallest spatial units available for population-based analysis, were classified into six socio-demographic profiles. characterized indicators severity relative total population (incidence rates) proportional tests or cases (proportion positive proportion hospitalised cases). Associations between these profiles assessed using generalised additive models, adjusting rates, healthcare access, retirement home presence age structure. Spatial autocorrelation was accounted models. Results The most socially deprived IRIS had highest both conventional settings intensive care (ICU). Decreasing deprivation gradient decreasing rates. Complementary models examining among confirmed indicated that excess very area reflected higher greater disease. corresponding remote, rural displayed an isolated increase ratios without rise ICU ratios. Conclusions Socioeconomic strongly spread level, underscoring need prioritize prevention efforts mitigate future crisis. Remote also exhibited possibly reflecting clinical decisions influenced by remoteness rather than increased Graphical abstract",channel_b:B2:SCALES+remote profiler,channel_b,0.0,medium,,,,
doi:10.5194/essd-17-6507-2025,article,hc_publications,https://openalex.org/W4416702241,"Harmonised boundary layer wind profile dataset from six ground-based Doppler wind lidars in a transect across Paris, France",2025.0,10.5194/essd-17-6507-2025,article,https://essd.copernicus.org/articles/17/6507/2025/essd-17-6507-2025.pdf,University of Freiburg; University of Edinburgh; Laboratoire de Météorologie Dynamique; Met Office; Centre National de la Recherche Scientifique; École Normale Supérieure - PSL; Sorbonne Université; Institut Pierre-Simon Laplace; École nationale des ponts et chaussées; Centre d'Enseignement et de Recherche en Environnement Atmosphérique; Karlsruhe Institute of Technology; Centre National de Recherches Météorologiques; University of Reading,"Abstract. Doppler wind lidars (DWL) offer high-resolution profile measurements that are valuable for understanding atmospheric boundary layer (ABL) dynamics. Here six ground-based DWL, deployed in a multi-institutional effort along 40 km transect through the centre of Paris (France), used to retrieve horizontal speed and direction ABL at 18–25 m vertical 1–60 min temporal resolution. Data available June 2022–March 2024 (three DWL) two Intensive Observation Periods (six across 9 weeks September 2023–December 2023. from all sensors harmonised terms quality control, file format, as well resolutions. The this DWL dataset is evaluated against in-situ Eiffel Tower radiosonde profiles. This unique, spatially dense, open will allow urban dynamics be explored process-studies, further evaluation weather, climate, inverse air pollution models resolve city-scale processes. https://doi.org/10.5281/zenodo.14761503 (Morrison et al., 2025).",channel_b:B2:RIVoRS+Doppler lidar,channel_b,0.0,high,,,,
doi:10.1038/s41561-025-01662-y,article,hc_publications,https://openalex.org/W4409152912,High sensitivity of cloud formation to aerosol changes,2025.0,10.1038/s41561-025-01662-y,article,https://www.nature.com/articles/s41561-025-01662-y.pdf,University of Eastern Finland; Finnish Meteorological Institute; University of Exeter; Stockholm University; Bolin Centre for Climate Research; Norwegian Meteorological Institute; Foundation for Research and Technology Hellas; Leipzig University,"Abstract The susceptibility of cloud droplet number to condensation nuclei is one the major factors controlling highly uncertain change in amount solar radiation reflected by clouds when aerosol emissions are perturbed (the radiative forcing due aerosol–cloud interactions). We investigate this low-level stratiform using long-term (3–10-yr) situ observations aerosols and at three high-latitude locations. show higher for than values reported satellite data. estimate −1.16 W m −2 indirect on basis our observations, which end satellite-derived estimates uncertainty range most recent Intergovernmental Panel Climate Change report. evaluate four Earth system models against find large inter-model variability susceptibility. Our results demonstrate that, even if some relatively close underlying physics unrealistic compared with observations. that driven differences sub-grid-scale updraught velocities size distributions, raising a need improve these aspects models.",channel_b:B2:SCALES+Doppler lidar,channel_b,16.0,high,,,,
doi:10.3390/app15179442,article,hc_publications,https://openalex.org/W4413790598,High-Resolution Numerical Weather Simulation of Three Windshear Events at an Airport on the Qinghai–Tibet Plateau,2025.0,10.3390/app15179442,article,https://www.mdpi.com/2076-3417/15/17/9442/pdf?version=1756381002,Lanzhou University; Hong Kong Observatory,"The present study aims to explore the technical feasibility of simulating in advance, and thus forecasting, occurrence low-level windshear at an airport complex terrain Qinghai–Tibet Plateau. Three cases Xining Airport are investigated. They related synoptic scale subsidence flow downward momentum transfer, modification a cold front, wind convergence arising from synoptic- mesoscale high-pressure areas. simulation results compared with actual Doppler LIDAR observations. It is found that simulations reproduce features reasonably well. speed and/or direction clearly represented simulations. simulated radial velocity has correlation coefficient over 0.9 velocity. Though involves limited number cases, it be feasible use high-resolution numerical weather prediction model simulate on plateau. hoped this methodology could extended Hong Kong International plateau airports, then airports other parts world.",channel_b:B2:SCALES+Doppler lidar,channel_b,1.0,high,,,,
doi:10.1175/jamc-d-24-0075.1,article,hc_publications,https://openalex.org/W4409348564,"Impact of the Bowen Ratio on Surface-Layer Parameterizations of Heat, Moisture, and Turbulent Fluxes in Drylands",2025.0,10.1175/jamc-d-24-0075.1,article,https://journals.ametsoc.org/downloadpdf/view/journals/apme/aop/JAMC-D-24-0075.1/JAMC-D-24-0075.1.pdf,NOAA Air Resources Laboratory; Texas Tech University; Oak Ridge Associated Universities,"Abstract There is strong evidence that evaluating different parameterization schemes over diverse land surface forcings and surface-layer (SL) conditions will enhance our understanding of the physical processes required to improve model parameterizations. Furthermore, shortcomings for representing SL heat, moisture, momentum, turbulence using traditional parameterizations from Monin–Obukhov similarity theory (MOST) bulk Richardson approach are becoming well known within scientific community. Overcoming parameterizations’ limitations requires across a range land-cover types meteorological because biosphere–atmosphere coupling primarily linked partitioning energy between sensible latent heat fluxes. Recent studies semiarid regions suggested MOST better parameterized fluxes than parameterizations, whereas kinematic quantities. However, questions remain regarding whether efficacy drylands can be explained by parameters, such as observed Bowen ratio (i.e., flux flux). Addressing these allows one more confidently use in models. In this study, we used micrometeorological observations two grassland sites, southeastern Arizona second northwestern Texas, 3-yr period (1 January 2016–31 December 2018). We found flux, moisture do not vary with ratio. sometimes performed suggesting caution warranted particularly when applying latter regions. Significance Statement The proper crucial component weather forecasting To current suite they need evaluated conditions, ranging very moist dry. Although study varies little it represents an important step toward identifying land–atmosphere exchanges. Understanding perform versus their performance declines help identify targeted areas improvement effectiveness",channel_b:B2:LAFE+Doppler lidar,channel_b,3.0,high,,,,
doi:10.1175/mwr-d-25-0006.1,article,hc_publications,https://openalex.org/W4412828936,Impacts of Extratropical Transition on Tropical Cyclone Tornadoes,2025.0,10.1175/mwr-d-25-0006.1,article,https://doi.org/10.1175/mwr-d-25-0006.1,Cooperative Institute for Mesoscale Meteorological Studies; NOAA National Severe Storms Laboratory; University of Oklahoma; NOAA Storm Prediction Center; Predict (France); Predictive Science (United States),"Abstract The impact of extratropical transition (ET) on tropical cyclone (TC) tornadoes is not fully understood with no prior tornado climatologies for ET cases. Hence, this study investigates how impacts and convective-scale environments within TCs using multidecadal radiosonde data from North Atlantic TCs. This research divides into three phases: (i.e., pre-ET), during ET), post-ET). These results show that the largest portion occurs before ET, greatest frequencies ET. As progress through location shifts north east in United States but farther south or more strongly downshear right relative to TC center. Tornadoes also tend occur later day are likely be associated greater damage. Evaluation radiosondes shows downshear-right quadrant frequently most favorable production, sufficient entrainment CAPE (ECAPE) strong storm-relative helicity (SRH). Specifically, slower decreases ECAPE (associated synoptic-scale cooling drying) increased SRH lower-tropospheric vertical wind shear other quadrants deep-tropospheric 850–200-hPa) vector. inform physical model prediction ET-related structure, both terms their subsequent hazard production.",channel_g:ground_truth,channel_g,0.0,high,,,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/153/11/MWR-D-25-0006.1.pdf,
doi:10.5194/egusphere-2025-4814,article,hc_publications,https://openalex.org/W4416853084,Intercomparison of Seven Collocated Ground-based Infrared Spectrometer Radiance Observations and Retrieved Thermodynamic Profiles,2025.0,10.5194/egusphere-2025-4814,article,https://egusphere.copernicus.org/preprints/2025/egusphere-2025-4814/egusphere-2025-4814.pdf,NOAA Earth System Research Laboratory; Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; NOAA Physical Sciences Laboratory; Active Ethernet Passive Optical Networks Over λ MultipleXing (Canada); Université TÉLUQ,"Abstract. Thermodynamic profiles, especially in the atmospheric boundary layer (ABL), are essential for many research and operational applications. Ground-based infrared spectrometers (IRS) commercially available, thermodynamic profiles ABL can be retrieved from these observations at 5-minute resolution or better. This study deployed seven IRS systems within 5 m of each other Boulder, Colorado, USA, September–October 2023, providing an opportunity to evaluate relative accuracy measured radiances as well profiles. The analysis demonstrates that observed instruments agree 1 % ambient radiance both opaque more transparent channels. differences spectral calibration between were smaller than 0.11 cm-1, nominal effective wavenumber metrology laser 15799 cm-1 (i.e., better 7.1 ppm). Further, temperature humidity with uncertainty qualities derived such precipitable water vapor height convective also their uncertainties. These results demonstrate a high degree repeatability precision, if part network, any larger retrieval would associated real environmental not artifact instrument retrieval.",channel_b:B2:PECAN+Doppler lidar,channel_b,0.0,high,,,,
doi:10.1029/2024gl113273,article,hc_publications,https://openalex.org/W4406626547,Inverse Energy Cascades in the Boundary Layer During Strong Winds Based on Doppler Lidar,2025.0,10.1029/2024gl113273,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024GL113273,University of Science and Technology of China; National University of Defense Technology; China Meteorological Administration; Chinese Academy of Sciences; Institute of Atmospheric Physics,"Abstract Inverse energy cascade (IEC), where moves from small to large eddies, has been debated, with limited observational evidence. This study used 19 months of Doppler Lidar data Qingdao, China, examine IEC associated gusts. We found IECs occurred 15% the time at 50 m height. When near‐surface wind speeds exceeded 11 m·s −1 , frequency and intensity increased, indicating that strong winds are a critical driver IEC. suggests reduction in drag coefficient under high conditions may generate gusts, consequently influencing transfer throughout boundary layer lower troposphere. Analysis using four‐quadrant model revealed linked changes momentum ejections inward interactions, even weak background fields. The supports more prevalent highlights their role atmosphere, contributing an improved understanding land‐atmosphere coupling.",channel_b:B2:SCALES+Doppler lidar,channel_b,1.0,high,,,,
doi:10.5194/wes-10-483-2025,article,hc_publications,https://openalex.org/W4407890277,Linking large-scale weather patterns to observed and modeled turbine hub-height winds offshore of the US West Coast,2025.0,10.5194/wes-10-483-2025,article,https://wes.copernicus.org/articles/10/483/2025/wes-10-483-2025.pdf,Pacific Northwest National Laboratory; NSF National Center for Atmospheric Research; Lawrence Livermore National Laboratory,"Abstract. The US West Coast holds great potential for wind power generation, although its varies due to the complex coastal climate. Characterizing and modeling turbine hub-height winds under different weather conditions are vital resource assessment management. This study uses a two-stage machine learning algorithm identify five large-scale meteorological patterns (LSMPs): post-trough, post-ridge, pre-ridge, pre-trough, California high. LSMPs linked offshore patterns, specifically at lidar buoy locations within lease areas future farm development off Humboldt Morro Bay. While each LSMP is associated with characteristic atmospheric corresponding differences in direction, diurnal variation, jet features two sites, substantial variability speeds can still occur LSMP. Wind increase during California-high decrease remaining LSMPs. Bay has smaller responses mean speeds, showing increased speed post-trough Besides LSMPs, local factors, including land–sea thermal contrast topography, also modify variation. High-Resolution Rapid Refresh model analysis does good job of capturing variation but produces large biases Bay, particularly pre-ridge findings anticipated guide selection cases studying influence specific factors on contribute refining numerical prediction models, thereby enhancing efficiency reliability energy production.",channel_b:B2:PECAN+Doppler lidar,channel_b,1.0,high,,,,
doi:10.5194/wes-11-1343-2026,article,hc_publications,https://openalex.org/W4414889766,Low-level jets in the southern North Sea: implications for wind turbine performance using Doppler lidar observations,2025.0,10.5194/wes-11-1343-2026,article,https://wes.copernicus.org/articles/11/1343/2026/wes-11-1343-2026.pdf,Laboratoire de Physico-Chimie de l'Atmosphère,"Abstract. Accurate knowledge of wind conditions experienced by turbines is essential to assess their performance. Among these conditions, low-level jets (LLJs) are important consider since they have a direct impact on turbines, as cores frequently located within the rotor layer. In this context, study investigates characteristics LLJs and formation mechanisms using 3.3 years long-range Doppler lidar measurements obtained at Dunkerque, coastal city southern North Sea. addition, data from an ultrasonic anemometer ERA5 reanalyses European Centre for Medium-Range Weather Forecasts (ECMWF) were used determine favoring LLJ occurrence. The analysis revealed that present in 15.6 % 117,411 measured profiles. average jet core speed was 8.4 m s−1 , with mean height 267 m. more frequent during nighttime, especially spring summer. These consistent those other sites Sea region, some differences attributable location Dunkerque coast near Dover Strait. This position introduced additional LLJs, including land–sea thermal gradients channeling English Channel. varying dimensions then assessed both energy production structural loads. For conventional hub around 100 m, counter-intuitively tend decrease power high speeds. Conversely, recent future will improve all conditions. increase turbine size also greatly reduce exposure detrimental shear terms direction shear.",channel_b:B2:RIVoRS+Doppler lidar,channel_b,0.0,high,,,,
doi:10.1029/2024jd042106,article,hc_publications,https://openalex.org/W4408899882,Mechanism of Turbulence Structure Evolution in the Nocturnal Boundary Layer During the Interaction of Low‐Level Jet and Internal Gravity Waves: Based on Full Boundary Layer Turbulence Observations,2025.0,10.1029/2024jd042106,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD042106,Civil Aviation Administration of China; Chinese Academy of Sciences; Northwest Institute of Eco-Environment and Resources; University of Chinese Academy of Sciences; Lanzhou University; Peking University,"Abstract In a stable boundary layer (SBL), turbulence is generally weak and exhibits significant intermittent characteristics. Interactions among motions of different scales complicate its structural evolution, making prediction challenging. This study focuses on two typical processes in the SBL: low‐level jet (LLJ) internal gravity waves (IGWs), investigating how their interactions influence evolution structures. Utilizing full observation network data processing system at Zhongchuan International Airport, this includes eddy covariance system, Doppler Lidar, wind profiling radar. strongly SBL, energy accumulates higher layers and, during downward transfer, generates local LLJ IGWs, triggering events. Internal factors intermittency dominated process. The interaction between IGWs maintains bursts, accompanied by conversion sub‐mesoscale to turbulent energy. weakly motion drives events, along with transfers resulting weaker intermittency. External both cases, alters structure atmospheric stability. Turbulent mixing changes mean gradient field, further influencing height. elucidates mechanisms external It outlines transfer clarifies behind state transitions SBL. These findings are for advancing theoretical research simulation developments",channel_b:B2:SCALES+Doppler lidar,channel_b,3.0,high,,,,
doi:10.5194/amt-18-1269-2025,article,hc_publications,https://openalex.org/W4408416953,Mid-Atlantic nocturnal low-level jet characteristics: a machine learning analysis of radar wind profiles,2025.0,10.5194/amt-18-1269-2025,article,https://amt.copernicus.org/articles/18/1269/2025/amt-18-1269-2025.pdf,"Goddard College; University of Maryland, Baltimore County; Goddard Space Flight Center","Abstract. This paper introduces a machine-learning-driven approach for automated nocturnal low-level jet (NLLJ) identification using observations of wind profiles from radar profiler (RWP). The work discussed here is an effort to lay the groundwork systematic study mid-Atlantic NLLJ's formation mechanisms and their influence on diurnal air quality in major urban regions by establishing general framework NLLJ features characteristics with algorithm. Leveraging comprehensive profile dataset maintained Maryland Department Environment's RWP network, our methodology employs supervised-machine-learning techniques isolate southwesterly because its association pollution transport states. was developed illuminate spatiotemporal patterns physical events role planetary boundary layer evolution composition. discusses construction this methodology, performance against known NLLJs current literature, intended usage, preliminary statistical analysis. results analysis have yielded total 90 May–September 2017–2021, as captured stationed Beltsville, MD (39.05° N, 76.87° W; 135 m a.s.l.). A composite jets reveals that characterized core speed exceeding 10 s−1 at altitudes typically between 300–500 above ground level, maximum speeds occurring 3–6 h after sunset. show consistent direction southwest but transition more southerly- westerly-dominated increasing altitude time We hope equips researchers policymakers further means monitor, predict, address these dynamics phenomena frequently composition US northeastern regions.",channel_b:B2:PECAN+Doppler lidar,channel_b,2.0,high,,,,
doi:10.3390/rs17162762,article,hc_publications,https://openalex.org/W4413225308,Multi-Scale Wind Shear at a Plateau Airport: Insights from Lidar and Radiosonde Observations,2025.0,10.3390/rs17162762,article,https://doi.org/10.3390/rs17162762,Chinese Academy of Sciences; Hefei Institutes of Physical Science; Anhui Institute of Optics and Fine Mechanics; University of Science and Technology of China,"Low-level wind shear poses a significant hazard to aviation, especially at airports located on high plateaus and surrounded by complex terrain. In this study, we present comprehensive analysis integrating Doppler Lidar radiosonde measurements collected the Xining Caojiapu Airport, situated northeastern Tibetan Plateau, during June 2022. The results indicate remarkably frequency of severe events (|Δv| ≥ 6 m/s), with an overall occurrence rate 34% observation period. These are predominantly confined two distinct atmospheric layers: just above surface near top convective boundary layer. diurnal cycle is closely associated boundary-layer dynamics, exhibiting sharp increases after sunrise pronounced peaks around midday, coinciding enhanced turbulent mixing heating. Case analyses further reveal that most intense episodes occur strong thermal inversions, where momentum decoupling produces thin, critical interfaces conducive turbulence generation. contrast, well-mixed conditions result in more distributed but persistent throughout lower atmosphere. Diagnostic profiles stratification dynamic instability, characterized Brunt–Väisälä Richardson number, elucidate intricate interplay between structure vertical gradients. Collectively, these findings provide robust quantitative basis for improving risk assessments early warning systems mountainous regions, while offering new insights into interactions stratification.",channel_b:B2:SCALES+Doppler lidar,channel_b,2.0,high,,,,
